_id,Serial No,Timestamp,Temperature,Humidity,latitude,longitude
1540,1393379472,2014-02-26T07:21:12,21.2,76,13.00361,77.61818
1541,1393379780,2014-02-26T07:26:20,21.2,77,13.00361,77.61818
1542,1393380089,2014-02-26T07:31:29,21.2,76,13.00361,77.61818
1543,1393380396,2014-02-26T07:36:36,21.3,77,13.00361,77.61818
1544,1393380703,2014-02-26T07:41:43,21.3,77,13.00361,77.61818
1545,1393380959,2014-02-26T07:45:59,21.3,77,13.00361,77.61818
1546,1393381268,2014-02-26T07:51:08,21.4,77,13.00361,77.61818
1547,1393381575,2014-02-26T07:56:15,21.4,77,13.00361,77.61818
1548,1393381882,2014-02-26T08:01:22,21.4,77,13.00361,77.61818
1549,1393382190,2014-02-26T08:06:30,21.5,76,13.00361,77.61818
1550,1393382498,2014-02-26T08:11:38,21.5,76,13.00361,77.61818
1551,1393382806,2014-02-26T08:16:46,21.6,76,13.00361,77.61818
1552,1393383113,2014-02-26T08:21:53,21.6,75,13.00361,77.61818
1553,1393383420,2014-02-26T08:27:00,21.6,75,13.00361,77.61818
1554,1393383728,2014-02-26T08:32:08,21.7,75,13.00361,77.61818
1555,1393384035,2014-02-26T08:37:15,21.7,75,13.00361,77.61818
1556,1393384293,2014-02-26T08:41:33,21.7,75,13.00361,77.61818
1557,1393384600,2014-02-26T08:46:40,21.8,75,13.00361,77.61818
1558,1393384907,2014-02-26T08:51:47,21.8,75,13.00361,77.61818
1559,1393385215,2014-02-26T08:56:55,21.9,75,13.00361,77.61818
1560,1393385522,2014-02-26T09:02:02,22,74,13.00361,77.61818
1561,1393385830,2014-02-26T09:07:10,22.1,74,13.00361,77.61818
1562,1393386137,2014-02-26T09:12:17,22.2,74,13.00361,77.61818
1563,1393386445,2014-02-26T09:17:25,22.3,73,13.00361,77.61818
1564,1393386753,2014-02-26T09:22:33,22.4,73,13.00361,77.61818
1565,1393387060,2014-02-26T09:27:40,22.5,72,13.00361,77.61818
1566,1393387368,2014-02-26T09:32:48,22.5,72,13.00361,77.61818
1567,1393387624,2014-02-26T09:37:04,22.6,72,13.00361,77.61818
1568,1393387676,2014-02-26T09:37:56,22.7,72,13.00361,77.61818
1569,1393387983,2014-02-26T09:43:03,22.7,71,13.00361,77.61818
1570,1393388291,2014-02-26T09:48:11,22.9,71,13.00361,77.61818
1571,1393388598,2014-02-26T09:53:18,23,71,13.00361,77.61818
1572,1393388906,2014-02-26T09:58:26,23.1,71,13.00361,77.61818
1573,1393389214,2014-02-26T10:03:34,23.2,70,13.00361,77.61818
1574,1393389521,2014-02-26T10:08:41,23.3,70,13.00361,77.61818
1575,1393389828,2014-02-26T10:13:48,23.4,70,13.00361,77.61818
1576,1393390135,2014-02-26T10:18:55,23.5,69,13.00361,77.61818
1577,1393390443,2014-02-26T10:24:03,23.6,69,13.00361,77.61818
1578,1393390699,2014-02-26T10:28:19,23.6,69,13.00361,77.61818
1579,1393391008,2014-02-26T10:33:28,23.7,68,13.00361,77.61818
1580,1393391316,2014-02-26T10:38:36,23.8,68,13.00361,77.61818
1581,1393391623,2014-02-26T10:43:43,23.9,68,13.00361,77.61818
1582,1393391931,2014-02-26T10:48:51,24,68,13.00361,77.61818
1583,1393392237,2014-02-26T10:53:57,24.1,67,13.00361,77.61818
1584,1393392545,2014-02-26T10:59:05,24.2,67,13.00361,77.61818
1585,1393392853,2014-02-26T11:04:13,24.3,66,13.00361,77.61818
1586,1393393160,2014-02-26T11:09:20,24.4,66,13.00361,77.61818
1587,1393393468,2014-02-26T11:14:28,24.5,66,13.00361,77.61818
1588,1393393776,2014-02-26T11:19:36,24.6,66,13.00361,77.61818
1589,1393394083,2014-02-26T11:24:43,24.7,65,13.00361,77.61818
1590,1393394391,2014-02-26T11:29:51,24.8,64,13.00361,77.61818
1591,1393394648,2014-02-26T11:34:08,24.8,64,13.00361,77.61818
1592,1393394956,2014-02-26T11:39:16,24.9,64,13.00361,77.61818
1593,1393395262,2014-02-26T11:44:22,25,63,13.00361,77.61818
1594,1393395570,2014-02-26T11:49:30,25.1,63,13.00361,77.61818
1595,1393395879,2014-02-26T11:54:39,25.2,62,13.00361,77.61818
1596,1393396186,2014-02-26T11:59:46,25.3,62,13.00361,77.61818
1597,1393396493,2014-02-26T12:04:53,25.4,62,13.00361,77.61818
1598,1393396800,2014-02-26T12:10:00,25.5,61,13.00361,77.61818
1599,1393397108,2014-02-26T12:15:08,25.5,60,13.00361,77.61818
1600,1393397416,2014-02-26T12:20:16,25.6,60,13.00361,77.61818
1601,1393397723,2014-02-26T12:25:23,25.7,59,13.00361,77.61818
1602,1393397980,2014-02-26T12:29:40,25.8,59,13.00361,77.61818
1603,1393398287,2014-02-26T12:34:47,25.9,58,13.00361,77.61818
1604,1393398595,2014-02-26T12:39:55,25.9,58,13.00361,77.61818
1605,1393398903,2014-02-26T12:45:03,26,57,13.00361,77.61818
1606,1393399210,2014-02-26T12:50:10,26,57,13.00361,77.61818
1607,1393399518,2014-02-26T12:55:18,26.1,56,13.00361,77.61818
1608,1393399825,2014-02-26T13:00:25,26.1,56,13.00361,77.61818
1609,1393400132,2014-02-26T13:05:32,26.2,56,13.00361,77.61818
1610,1393400440,2014-02-26T13:10:40,26.3,55,13.00361,77.61818
1611,1393400748,2014-02-26T13:15:48,26.4,54,13.00361,77.61818
1612,1393401056,2014-02-26T13:20:56,26.4,54,13.00361,77.61818
1613,1393401363,2014-02-26T13:26:03,26.5,52,13.00361,77.61818
1614,1393401620,2014-02-26T13:30:20,26.6,52,13.00361,77.61818
1615,1393401926,2014-02-26T13:35:26,26.6,51,13.00361,77.61818
1616,1393402234,2014-02-26T13:40:34,26.6,51,13.00361,77.61818
1617,1393402542,2014-02-26T13:45:42,26.7,50,13.00361,77.61818
1618,1393402849,2014-02-26T13:50:49,26.8,50,13.00361,77.61818
1619,1393403158,2014-02-26T13:55:58,26.8,48,13.00361,77.61818
1620,1393403466,2014-02-26T14:01:06,26.8,50,13.00361,77.61818
1621,1393403772,2014-02-26T14:06:12,26.9,49,13.00361,77.61818
1622,1393404080,2014-02-26T14:11:20,26.9,48,13.00361,77.61818
1623,1393404387,2014-02-26T14:16:27,27,47,13.00361,77.61818
1624,1393404695,2014-02-26T14:21:35,27,47,13.00361,77.61818
1625,1393405003,2014-02-26T14:26:43,27.1,47,13.00361,77.61818
1626,1393405310,2014-02-26T14:31:50,27.1,46,13.00361,77.61818
1627,1393405618,2014-02-26T14:36:58,27.2,45,13.00361,77.61818
1628,1393405874,2014-02-26T14:41:14,27.2,45,13.00361,77.61818
1629,1393406182,2014-02-26T14:46:22,27.2,45,13.00361,77.61818
1630,1393406489,2014-02-26T14:51:29,27.3,45,13.00361,77.61818
1631,1393406797,2014-02-26T14:56:37,27.3,42,13.00361,77.61818
1632,1393407105,2014-02-26T15:01:45,27.4,43,13.00361,77.61818
1633,1393407412,2014-02-26T15:06:52,27.5,43,13.00361,77.61818
1634,1393407720,2014-02-26T15:12:00,27.7,43,13.00361,77.61818
1635,1393408028,2014-02-26T15:17:08,27.9,43,13.00361,77.61818
1636,1393408335,2014-02-26T15:22:15,27.8,42,13.00361,77.61818
1637,1393408643,2014-02-26T15:27:23,27.8,41,13.00361,77.61818
1638,1393408899,2014-02-26T15:31:39,27.8,40,13.00361,77.61818
1639,1393409207,2014-02-26T15:36:47,27.8,40,13.00361,77.61818
1640,1393409514,2014-02-26T15:41:54,27.7,40,13.00361,77.61818
1641,1393409822,2014-02-26T15:47:02,27.7,40,13.00361,77.61818
1642,1393410130,2014-02-26T15:52:10,27.7,41,13.00361,77.61818
1643,1393410437,2014-02-26T15:57:17,27.7,40,13.00361,77.61818
1644,1393410745,2014-02-26T16:02:25,27.7,40,13.00361,77.61818
1645,1393411052,2014-02-26T16:07:32,27.7,40,13.00361,77.61818
1646,1393411360,2014-02-26T16:12:40,27.7,40,13.00361,77.61818
1647,1393411667,2014-02-26T16:17:47,27.7,40,13.00361,77.61818
1648,1393411974,2014-02-26T16:22:54,27.7,39,13.00361,77.61818
1649,1393412232,2014-02-26T16:27:12,27.7,39,13.00361,77.61818
1650,1393412539,2014-02-26T16:32:19,27.7,39,13.00361,77.61818
1651,1393412846,2014-02-26T16:37:26,27.8,39,13.00361,77.61818
1652,1393413153,2014-02-26T16:42:33,27.8,39,13.00361,77.61818
1653,1393413462,2014-02-26T16:47:42,27.7,39,13.00361,77.61818
1654,1393413770,2014-02-26T16:52:50,27.8,39,13.00361,77.61818
1655,1393414076,2014-02-26T16:57:56,27.9,39,13.00361,77.61818
1656,1393414384,2014-02-26T17:03:04,27.8,38,13.00361,77.61818
1657,1393414692,2014-02-26T17:08:12,27.8,38,13.00361,77.61818
1658,1393414999,2014-02-26T17:13:19,27.9,38,13.00361,77.61818
1659,1393415307,2014-02-26T17:18:27,28.3,37,13.00361,77.61818
1660,1393415563,2014-02-26T17:22:43,28.3,37,13.00361,77.61818
1661,1393415871,2014-02-26T17:27:51,28.1,37,13.00361,77.61818
1662,1393416178,2014-02-26T17:32:58,28,38,13.00361,77.61818
1663,1393416486,2014-02-26T17:38:06,27.9,38,13.00361,77.61818
1664,1393416794,2014-02-26T17:43:14,27.9,38,13.00361,77.61818
1665,1393417101,2014-02-26T17:48:21,27.9,38,13.00361,77.61818
1666,1393417409,2014-02-26T17:53:29,28.1,37,13.00361,77.61818
1667,1393417716,2014-02-26T17:58:36,28.1,37,13.00361,77.61818
1668,1393418024,2014-02-26T18:03:44,28,36,13.00361,77.61818
1669,1393418332,2014-02-26T18:08:52,27.8,36,13.00361,77.61818
1670,1393418639,2014-02-26T18:13:59,27.7,37,13.00361,77.61818
1671,1393418947,2014-02-26T18:19:07,27.5,37,13.00361,77.61818
1672,1393419203,2014-02-26T18:23:23,27.4,37,13.00361,77.61818
1673,1393419510,2014-02-26T18:28:30,27.2,37,13.00361,77.61818
1674,1393419818,2014-02-26T18:33:38,27.1,37,13.00361,77.61818
1675,1393420126,2014-02-26T18:38:46,27,37,13.00361,77.61818
1676,1393420434,2014-02-26T18:43:54,26.9,37,13.00361,77.61818
1677,1393420741,2014-02-26T18:49:01,26.8,37,13.00361,77.61818
1678,1393421049,2014-02-26T18:54:09,26.7,37,13.00361,77.61818
1679,1393421357,2014-02-26T18:59:17,26.6,38,13.00361,77.61818
1680,1393421664,2014-02-26T19:04:24,26.5,38,13.00361,77.61818
1681,1393421971,2014-02-26T19:09:31,26.4,38,13.00361,77.61818
1682,1393422227,2014-02-26T19:13:47,26.4,38,13.00361,77.61818
1683,1393422536,2014-02-26T19:18:56,26.3,38,13.00361,77.61818
1684,1393422843,2014-02-26T19:24:03,26.2,39,13.00361,77.61818
1685,1393423151,2014-02-26T19:29:11,26.2,39,13.00361,77.61818
1686,1393423459,2014-02-26T19:34:19,26.1,39,13.00361,77.61818
1687,1393423766,2014-02-26T19:39:26,26.1,39,13.00361,77.61818
1688,1393424074,2014-02-26T19:44:34,26,40,13.00361,77.61818
1689,1393424381,2014-02-26T19:49:41,25.9,40,13.00361,77.61818
1690,1393424689,2014-02-26T19:54:49,25.9,41,13.00361,77.61818
1691,1393424997,2014-02-26T19:59:57,25.8,42,13.00361,77.61818
1692,1393425304,2014-02-26T20:05:04,25.8,42,13.00361,77.61818
1693,1393425611,2014-02-26T20:10:11,25.7,43,13.00361,77.61818
1694,1393425867,2014-02-26T20:14:27,25.7,43,13.00361,77.61818
1695,1393426175,2014-02-26T20:19:35,25.6,43,13.00361,77.61818
1696,1393426483,2014-02-26T20:24:43,25.6,44,13.00361,77.61818
1697,1393426790,2014-02-26T20:29:50,25.5,44,13.00361,77.61818
1698,1393427098,2014-02-26T20:34:58,25.5,44,13.00361,77.61818
1699,1393427405,2014-02-26T20:40:05,25.4,44,13.00361,77.61818
1700,1393427713,2014-02-26T20:45:13,25.4,44,13.00361,77.61818
1701,1393428021,2014-02-26T20:50:21,25.3,44,13.00361,77.61818
1702,1393428328,2014-02-26T20:55:28,25.3,44,13.00361,77.61818
1703,1393428636,2014-02-26T21:00:36,25.2,43,13.00361,77.61818
1704,1393428943,2014-02-26T21:05:43,25.2,43,13.00361,77.61818
1705,1393429251,2014-02-26T21:10:51,25.2,43,13.00361,77.61818
1706,1393429507,2014-02-26T21:15:07,25.2,43,13.00361,77.61818
1707,1393429815,2014-02-26T21:20:15,25.1,42,13.00361,77.61818
1708,1393430123,2014-02-26T21:25:23,25.1,42,13.00361,77.61818
1709,1393430429,2014-02-26T21:30:29,25,42,13.00361,77.61818
1710,1393430737,2014-02-26T21:35:37,25,42,13.00361,77.61818
1711,1393431045,2014-02-26T21:40:45,24.9,43,13.00361,77.61818
1712,1393431352,2014-02-26T21:45:52,24.9,44,13.00361,77.61818
1713,1393431660,2014-02-26T21:51:00,24.8,45,13.00361,77.61818
1714,1393431968,2014-02-26T21:56:08,24.8,46,13.00361,77.61818
1715,1393432276,2014-02-26T22:01:16,24.8,47,13.00361,77.61818
1716,1393432584,2014-02-26T22:06:24,24.7,48,13.00361,77.61818
1717,1393432891,2014-02-26T22:11:31,24.6,48,13.00361,77.61818
1718,1393433198,2014-02-26T22:16:38,24.6,49,13.00361,77.61818
1719,1393433454,2014-02-26T22:20:54,24.5,49,13.00361,77.61818
1720,1393433762,2014-02-26T22:26:02,24.5,50,13.00361,77.61818
1721,1393434069,2014-02-26T22:31:09,24.4,50,13.00361,77.61818
1722,1393434377,2014-02-26T22:36:17,24.3,51,13.00361,77.61818
1723,1393434685,2014-02-26T22:41:25,24.3,51,13.00361,77.61818
1724,1393434992,2014-02-26T22:46:32,24.3,51,13.00361,77.61818
1725,1393435300,2014-02-26T22:51:40,24.2,52,13.00361,77.61818
1726,1393435608,2014-02-26T22:56:48,24.1,52,13.00361,77.61818
1727,1393435915,2014-02-26T23:01:55,24,53,13.00361,77.61818
1728,1393436223,2014-02-26T23:07:03,24,53,13.00361,77.61818
1729,1393436530,2014-02-26T23:12:10,23.9,53,13.00361,77.61818
1730,1393436838,2014-02-26T23:17:18,23.9,54,13.00361,77.61818
1731,1393437146,2014-02-26T23:22:26,23.8,54,13.00361,77.61818
1732,1393437402,2014-02-26T23:26:42,23.8,54,13.00361,77.61818
1733,1393437710,2014-02-26T23:31:50,23.7,54,13.00361,77.61818
1734,1393438017,2014-02-26T23:36:57,23.7,55,13.00361,77.61818
1735,1393438325,2014-02-26T23:42:05,23.7,55,13.00361,77.61818
1736,1393438632,2014-02-26T23:47:12,23.6,55,13.00361,77.61818
1737,1393438940,2014-02-26T23:52:20,23.6,56,13.00361,77.61818
1738,1393439248,2014-02-26T23:57:28,23.5,56,13.00361,77.61818
1739,1393439555,2014-02-27T00:02:35,23.5,56,13.00361,77.61818
1740,1393439863,2014-02-27T00:07:43,23.4,56,13.00361,77.61818
1741,1393440171,2014-02-27T00:12:51,23.4,56,13.00361,77.61818
1742,1393440478,2014-02-27T00:17:58,23.3,57,13.00361,77.61818
1743,1393440734,2014-02-27T00:22:14,23.3,57,13.00361,77.61818
1744,1393441042,2014-02-27T00:27:22,23.2,57,13.00361,77.61818
1745,1393441350,2014-02-27T00:32:30,23.2,57,13.00361,77.61818
1746,1393441657,2014-02-27T00:37:37,23.1,57,13.00361,77.61818
1747,1393441965,2014-02-27T00:42:45,23.1,57,13.00361,77.61818
1748,1393442273,2014-02-27T00:47:53,23,58,13.00361,77.61818
1749,1393442580,2014-02-27T00:53:00,23,58,13.00361,77.61818
1750,1393442888,2014-02-27T00:58:08,23,58,13.00361,77.61818
1751,1393443195,2014-02-27T01:03:15,22.9,58,13.00361,77.61818
1752,1393443503,2014-02-27T01:08:23,22.9,58,13.00361,77.61818
1753,1393443811,2014-02-27T01:13:31,22.8,58,13.00361,77.61818
1754,1393444118,2014-02-27T01:18:38,22.8,58,13.00361,77.61818
1755,1393444375,2014-02-27T01:22:55,22.7,58,13.00361,77.61818
1756,1393444682,2014-02-27T01:28:02,22.7,58,13.00361,77.61818
1757,1393444990,2014-02-27T01:33:10,22.6,58,13.00361,77.61818
1758,1393445297,2014-02-27T01:38:17,22.6,59,13.00361,77.61818
1759,1393445605,2014-02-27T01:43:25,22.5,59,13.00361,77.61818
1760,1393445913,2014-02-27T01:48:33,22.4,60,13.00361,77.61818
1761,1393446220,2014-02-27T01:53:40,22.4,60,13.00361,77.61818
1762,1393446528,2014-02-27T01:58:48,22.3,61,13.00361,77.61818
1763,1393446835,2014-02-27T02:03:55,22.2,62,13.00361,77.61818
1764,1393447142,2014-02-27T02:09:02,22.2,62,13.00361,77.61818
1765,1393447399,2014-02-27T02:13:19,22.1,63,13.00361,77.61818
1766,1393447706,2014-02-27T02:18:26,22.1,64,13.00361,77.61818
1767,1393448014,2014-02-27T02:23:34,22,66,13.00361,77.61818
1768,1393448321,2014-02-27T02:28:41,21.9,67,13.00361,77.61818
1769,1393448629,2014-02-27T02:33:49,21.9,68,13.00361,77.61818
1770,1393448937,2014-02-27T02:38:57,21.8,68,13.00361,77.61818
1771,1393449244,2014-02-27T02:44:04,21.8,69,13.00361,77.61818
1772,1393449552,2014-02-27T02:49:12,21.7,70,13.00361,77.61818
1773,1393449859,2014-02-27T02:54:19,21.7,70,13.00361,77.61818
1774,1393450167,2014-02-27T02:59:27,21.6,71,13.00361,77.61818
1775,1393450423,2014-02-27T03:03:43,21.6,71,13.00361,77.61818
1776,1393450731,2014-02-27T03:08:51,21.5,71,13.00361,77.61818
1777,1393451039,2014-02-27T03:13:59,21.4,72,13.00361,77.61818
1778,1393451346,2014-02-27T03:19:06,21.3,72,13.00361,77.61818
1779,1393451654,2014-02-27T03:24:14,21.3,72,13.00361,77.61818
1780,1393451962,2014-02-27T03:29:22,21.2,73,13.00361,77.61818
1781,1393452268,2014-02-27T03:34:28,21.2,73,13.00361,77.61818
1782,1393452576,2014-02-27T03:39:36,21.1,73,13.00361,77.61818
1783,1393452884,2014-02-27T03:44:44,21.1,74,13.00361,77.61818
1784,1393453192,2014-02-27T03:49:52,21.1,74,13.00361,77.61818
1785,1393453500,2014-02-27T03:55:00,21.1,74,13.00361,77.61818
1786,1393453807,2014-02-27T04:00:07,21,74,13.00361,77.61818
1787,1393454114,2014-02-27T04:05:14,21,74,13.00361,77.61818
1788,1393454421,2014-02-27T04:10:21,20.9,74,13.00361,77.61818
1789,1393454678,2014-02-27T04:14:38,20.9,74,13.00361,77.61818
1790,1393454985,2014-02-27T04:19:45,20.8,74,13.00361,77.61818
1791,1393455293,2014-02-27T04:24:53,20.8,74,13.00361,77.61818
1792,1393455601,2014-02-27T04:30:01,20.9,74,13.00361,77.61818
1793,1393455908,2014-02-27T04:35:08,20.9,74,13.00361,77.61818
1794,1393456216,2014-02-27T04:40:16,20.8,74,13.00361,77.61818
1795,1393456524,2014-02-27T04:45:24,20.7,74,13.00361,77.61818
1796,1393456832,2014-02-27T04:50:32,20.7,74,13.00361,77.61818
1797,1393457139,2014-02-27T04:55:39,20.6,74,13.00361,77.61818
1798,1393457446,2014-02-27T05:00:46,20.6,75,13.00361,77.61818
1799,1393457754,2014-02-27T05:05:54,20.6,75,13.00361,77.61818
1800,1393458062,2014-02-27T05:11:02,20.6,75,13.00361,77.61818
1801,1393458369,2014-02-27T05:16:09,20.6,75,13.00361,77.61818
1802,1393458626,2014-02-27T05:20:26,20.6,75,13.00361,77.61818
1803,1393458933,2014-02-27T05:25:33,20.5,75,13.00361,77.61818
1804,1393459241,2014-02-27T05:30:41,20.5,75,13.00361,77.61818
1805,1393459548,2014-02-27T05:35:48,20.5,75,13.00361,77.61818
1806,1393459856,2014-02-27T05:40:56,20.4,75,13.00361,77.61818
1807,1393460164,2014-02-27T05:46:04,20.4,75,13.00361,77.61818
1808,1393460471,2014-02-27T05:51:11,20.4,75,13.00361,77.61818
1809,1393460779,2014-02-27T05:56:19,20.4,75,13.00361,77.61818
1810,1393461086,2014-02-27T06:01:26,20.4,75,13.00361,77.61818
1811,1393461394,2014-02-27T06:06:34,20.3,76,13.00361,77.61818
1812,1393461702,2014-02-27T06:11:42,20.3,76,13.00361,77.61818
1813,1393462009,2014-02-27T06:16:49,20.3,76,13.00361,77.61818
1814,1393462266,2014-02-27T06:21:06,20.3,76,13.00361,77.61818
1815,1393462573,2014-02-27T06:26:13,20.3,76,13.00361,77.61818
1816,1393462881,2014-02-27T06:31:21,20.2,76,13.00361,77.61818
1817,1393463189,2014-02-27T06:36:29,20.2,76,13.00361,77.61818
1818,1393463496,2014-02-27T06:41:36,20.2,76,13.00361,77.61818
1819,1393463803,2014-02-27T06:46:43,20.2,76,13.00361,77.61818
1820,1393464110,2014-02-27T06:51:50,20.2,76,13.00361,77.61818
1821,1393464419,2014-02-27T06:56:59,20.2,76,13.00361,77.61818
1822,1393464727,2014-02-27T07:02:07,20.2,76,13.00361,77.61818
1823,1393465033,2014-02-27T07:07:13,20.2,76,13.00361,77.61818
1824,1393465341,2014-02-27T07:12:21,20.1,77,13.00361,77.61818
1825,1393465648,2014-02-27T07:17:28,20.2,77,13.00361,77.61818
1826,1393465956,2014-02-27T07:22:36,20.2,77,13.00361,77.61818
1827,1393466212,2014-02-27T07:26:52,20.2,77,13.00361,77.61818
1828,1393466520,2014-02-27T07:32:00,20.3,77,13.00361,77.61818
1829,1393466829,2014-02-27T07:37:09,20.4,76,13.00361,77.61818
1830,1393467136,2014-02-27T07:42:16,20.4,76,13.00361,77.61818
1831,1393467443,2014-02-27T07:47:23,20.5,76,13.00361,77.61818
1832,1393467751,2014-02-27T07:52:31,20.6,76,13.00361,77.61818
1833,1393468058,2014-02-27T07:57:38,20.7,76,13.00361,77.61818
1834,1393468366,2014-02-27T08:02:46,20.8,76,13.00361,77.61818
1835,1393468673,2014-02-27T08:07:53,20.9,76,13.00361,77.61818
1836,1393468981,2014-02-27T08:13:01,20.9,75,13.00361,77.61818
1837,1393469289,2014-02-27T08:18:09,21,75,13.00361,77.61818
1838,1393469545,2014-02-27T08:22:25,21.1,75,13.00361,77.61818
1839,1393469853,2014-02-27T08:27:33,21.2,75,13.00361,77.61818
1840,1393470160,2014-02-27T08:32:40,21.4,74,13.00361,77.61818
1841,1393470468,2014-02-27T08:37:48,21.5,74,13.00361,77.61818
1842,1393470775,2014-02-27T08:42:55,21.6,74,13.00361,77.61818
1843,1393471083,2014-02-27T08:48:03,21.7,73,13.00361,77.61818
1844,1393471391,2014-02-27T08:53:11,21.8,73,13.00361,77.61818
1845,1393471698,2014-02-27T08:58:18,21.9,72,13.00361,77.61818
1846,1393472006,2014-02-27T09:03:26,22.1,72,13.00361,77.61818
1847,1393472314,2014-02-27T09:08:34,22.2,72,13.00361,77.61818
1848,1393472621,2014-02-27T09:13:41,22.3,71,13.00361,77.61818
1849,1393472929,2014-02-27T09:18:49,22.4,71,13.00361,77.61818
1850,1393473236,2014-02-27T09:23:56,22.5,70,13.00361,77.61818
1851,1393473493,2014-02-27T09:28:13,22.6,70,13.00361,77.61818
1852,1393473800,2014-02-27T09:33:20,22.7,69,13.00361,77.61818
1853,1393474108,2014-02-27T09:38:28,22.9,69,13.00361,77.61818
1854,1393474415,2014-02-27T09:43:35,23,68,13.00361,77.61818
1855,1393474722,2014-02-27T09:48:42,23.1,67,13.00361,77.61818
1856,1393475030,2014-02-27T09:53:50,23.2,67,13.00361,77.61818
1857,1393475132,2014-02-27T09:55:32,23.2,67,13.00361,77.61818
1858,1393475441,2014-02-27T10:00:41,23.4,67,13.00361,77.61818
1859,1393475749,2014-02-27T10:05:49,23.5,66,13.00361,77.61818
1860,1393476056,2014-02-27T10:10:56,23.6,66,13.00361,77.61818
1861,1393476313,2014-02-27T10:15:13,23.6,66,13.00361,77.61818
1862,1393476620,2014-02-27T10:20:20,23.8,66,13.00361,77.61818
1863,1393476928,2014-02-27T10:25:28,23.8,66,13.00361,77.61818
1864,1393477234,2014-02-27T10:30:34,23.9,65,13.00361,77.61818
1865,1393477542,2014-02-27T10:35:42,24,65,13.00361,77.61818
1866,1393477851,2014-02-27T10:40:51,24.1,65,13.00361,77.61818
1867,1393478960,2014-02-27T10:59:20,24.5,63,13.00361,77.61818
1868,1393479216,2014-02-27T11:03:36,24.6,63,13.00361,77.61818
1869,1393479523,2014-02-27T11:08:43,24.7,63,13.00361,77.61818
1870,1393479831,2014-02-27T11:13:51,24.8,62,13.00361,77.61818
1871,1393480139,2014-02-27T11:18:59,24.8,62,13.00361,77.61818
1872,1393480447,2014-02-27T11:24:07,24.9,61,13.00361,77.61818
1873,1393480754,2014-02-27T11:29:14,24.9,61,13.00361,77.61818
1874,1393481062,2014-02-27T11:34:22,25,61,13.00361,77.61818
1875,1393481369,2014-02-27T11:39:29,25.1,60,13.00361,77.61818
1876,1393481676,2014-02-27T11:44:36,25.2,60,13.00361,77.61818
1877,1393481985,2014-02-27T11:49:45,25.3,59,13.00361,77.61818
1878,1393482291,2014-02-27T11:54:51,25.3,58,13.00361,77.61818
1879,1393482599,2014-02-27T11:59:59,25.4,57,13.00361,77.61818
1880,1393482856,2014-02-27T12:04:16,25.4,55,13.00361,77.61818
1881,1393483163,2014-02-27T12:09:23,25.5,55,13.00361,77.61818
1882,1393483470,2014-02-27T12:14:30,25.6,54,13.00361,77.61818
1883,1393483778,2014-02-27T12:19:38,25.7,55,13.00361,77.61818
1884,1393484086,2014-02-27T12:24:46,25.7,55,13.00361,77.61818
1885,1393484393,2014-02-27T12:29:53,25.8,54,13.00361,77.61818
1886,1393484701,2014-02-27T12:35:01,25.9,54,13.00361,77.61818
1887,1393485008,2014-02-27T12:40:08,25.9,53,13.00361,77.61818
1888,1393485317,2014-02-27T12:45:17,26,53,13.00361,77.61818
1889,1393485624,2014-02-27T12:50:24,26.1,53,13.00361,77.61818
1890,1393485931,2014-02-27T12:55:31,26.2,52,13.00361,77.61818
1891,1393486239,2014-02-27T13:00:39,26.2,52,13.00361,77.61818
1892,1393486495,2014-02-27T13:04:55,26.3,51,13.00361,77.61818
1893,1393486803,2014-02-27T13:10:03,26.4,50,13.00361,77.61818
1894,1393487111,2014-02-27T13:15:11,26.4,49,13.00361,77.61818
1895,1393487418,2014-02-27T13:20:18,26.5,49,13.00361,77.61818
1896,1393487726,2014-02-27T13:25:26,26.5,49,13.00361,77.61818
1897,1393488033,2014-02-27T13:30:33,26.6,48,13.00361,77.61818
1898,1393488341,2014-02-27T13:35:41,26.6,49,13.00361,77.61818
1899,1393488649,2014-02-27T13:40:49,26.7,47,13.00361,77.61818
1900,1393488956,2014-02-27T13:45:56,26.8,46,13.00361,77.61818
1901,1393489264,2014-02-27T13:51:04,26.9,45,13.00361,77.61818
1902,1393489571,2014-02-27T13:56:11,26.9,44,13.00361,77.61818
1903,1393489879,2014-02-27T14:01:19,27,44,13.00361,77.61818
1904,1393490187,2014-02-27T14:06:27,27,45,13.00361,77.61818
1905,1393490443,2014-02-27T14:10:43,27.1,44,13.00361,77.61818
1906,1393490751,2014-02-27T14:15:51,27.1,43,13.00361,77.61818
1907,1393491058,2014-02-27T14:20:58,27.2,44,13.00361,77.61818
1908,1393491366,2014-02-27T14:26:06,27.2,44,13.00361,77.61818
1909,1393491674,2014-02-27T14:31:14,27.2,44,13.00361,77.61818
1910,1393491980,2014-02-27T14:36:20,27.2,44,13.00361,77.61818
1911,1393492288,2014-02-27T14:41:28,27.3,45,13.00361,77.61818
1912,1393492595,2014-02-27T14:46:35,27.3,44,13.00361,77.61818
1913,1393492903,2014-02-27T14:51:43,27.4,44,13.00361,77.61818
1914,1393493212,2014-02-27T14:56:52,27.4,44,13.00361,77.61818
1915,1393493519,2014-02-27T15:01:59,27.4,44,13.00361,77.61818
1916,1393493826,2014-02-27T15:07:06,27.5,44,13.00361,77.61818
1917,1393494082,2014-02-27T15:11:22,27.6,44,13.00361,77.61818
1918,1393494391,2014-02-27T15:16:31,27.6,44,13.00361,77.61818
